index,Recency,Frequency,Monetary,TotalOrders,AvgOrderValue,ActiveDays,Predicted_CLV,LogMonetary,Log_Predicted_CLV
13958.0,380,8,4709.2300000000005,8,588.65375,354,4693.957263061609,8.457492018089969,8.45424428895165
13959.0,79,6,1076.18,6,179.36333333333334,431,1077.0380562953687,6.982101794110792,6.982898053531688
13960.0,21,2,230.22,2,115.11,50,230.32284270471234,5.443369638247176,5.443814322271711
13961.0,392,1,538.4,1,538.4,0,538.0914045564169,6.2904574107056295,6.2898851382689625
13962.0,22,3,362.8,3,120.93333333333335,413,362.669245485953,5.896604266084022,5.896244788301926
13963.0,308,17,3011.87,17,177.16882352941175,288,3022.949224284691,8.01064839183372,8.014318946247307
13964.0,387,2,438.9,2,219.45000000000002,43,439.7804783161675,6.086547428354674,6.088546969916465
13965.0,477,3,996.61,3,332.2033333333333,226,997.6203944132467,6.905362418373325,6.9063747208634165
13966.0,435,1,390.86,1,390.86000000000007,0,390.8146126751826,5.970904633142621,5.9707888010762655
13967.0,146,2,166.3,2,83.15,250,166.13934281571719,5.119788607992779,5.11882785262657
13968.0,423,1,123.66,1,123.66,0,123.60700455270754,4.825590031380704,4.82516482108714
13969.0,7,35,13365.87,35,381.88199999999995,617,13598.32326251526,9.500534536480925,9.517775310376896
13970.0,386,2,846.55,2,423.275,51,847.2594997976829,6.742349834564496,6.743186602891558
13971.0,19,14,4667.57,14,333.3978571428571,664,4638.92355899404,8.448608093921028,8.442453170729864
13972.0,71,2,190.25,2,95.12500000000001,131,190.41013210198008,5.253581472706645,5.254418414409706
13973.0,287,1,264.7,1,264.7,0,264.9041543663374,5.582367852765768,5.583135921919092
13974.0,49,2,677.72,2,338.86000000000007,532,678.6325946562187,6.520208671376317,6.521552350178293
13975.0,31,12,5358.84,12,446.57,644,5446.333903145591,8.586689402873036,8.602881575880428
13976.0,207,4,1192.36,4,298.09000000000003,461,1192.691822093062,7.084528136845675,7.0848061551879065
13977.0,411,1,519.8100000000001,1,519.81,0,518.972057536911,6.255385291938897,6.253775074625729
13978.0,15,2,196.79000000000002,2,98.395,30,197.20152433784443,5.287205861793318,5.2892843127737015
13979.0,73,7,3416.23,7,488.03285714285715,663,3414.0766152967553,8.136585560356334,8.135955206686395
13980.0,60,5,799.92,5,159.984,595,800.8414206579912,6.6857610669244485,6.686910858462511
13981.0,416,1,331.14,1,331.14,0,331.06376129894943,5.805556566778607,5.805327002582113
13982.0,39,9,4445.59,9,493.95444444444445,649,4432.37293712805,8.39989278927356,8.396915958688613
13983.0,30,21,7108.45,21,338.49761904761897,700,7094.24456679917,8.86918016396832,8.867180059302969
13984.0,27,12,2048.6,12,170.7166666666667,706,2069.225148836205,7.62539993114247,7.6354126478983755
13985.0,4,22,10020.86,22,455.49363636363637,664,9886.242045381652,9.212523986154487,9.199000522772922
13986.0,17,1,320.46,1,320.46000000000004,0,320.4354970963288,5.7728731191409945,5.772796892432941
13987.0,380,2,682.54,2,341.27,21,681.5754821407677,6.527285176763272,6.525873117487017
13988.0,20,8,4757.8,8,594.725,605,4723.397934525151,8.467750814602372,8.460495410544546
13989.0,66,5,2026.06,5,405.212,497,2022.128341015507,7.614341746408589,7.6124002760924325
13990.0,213,1,311.3,1,311.3,0,311.34181166780695,5.7439642642890325,5.744098138349617
13991.0,12,6,855.97,6,142.6616666666667,131,853.3833340655801,6.753402912150755,6.750379962006299
13992.0,30,3,219.5,3,73.16666666666667,432,220.5654282523758,5.395897694886901,5.400717933010906
13993.0,43,19,6775.71,19,356.6163157894737,693,6674.094674188702,8.821247012424738,8.806138666566923
13994.0,4,6,2313.14,6,385.52333333333337,144,2320.613066388795,7.746793407219949,7.750017510296716
13995.0,15,14,3902.01,14,278.71500000000003,706,3908.860655063711,8.269503329309027,8.271257014253237
13996.0,386,2,895.76,2,447.88000000000005,13,897.5251211258803,6.798788267730199,6.800754664793126
13997.0,519,3,382.31,3,127.43666666666665,31,382.9774857279416,5.948844061271341,5.950583919952049
13998.0,447,3,566.7,3,188.9,129,565.6436738507731,6.341593110176681,6.339730664995528
13999.0,10,29,9502.26,29,327.6641379310345,724,9398.829823361695,9.159390176618166,9.148446864196526
14000.0,211,5,2046.3400000000001,5,409.26800000000003,526,2037.9099895676445,7.624296668595673,7.620170625199692
14001.0,46,9,4530.09,9,503.34333333333336,447,4536.000251544796,8.418717807634733,8.420021335106942
14002.0,134,2,529.73,2,264.86499999999995,22,529.78641146752,6.274253417348632,6.274359702031495
14003.0,733,1,209.41,1,209.41,0,209.39171176090065,5.3490580082512205,5.348971087316254
14004.0,43,11,6258.45,11,568.95,392,6189.962616562914,8.74184760080936,8.730845865149025
14005.0,10,5,2874.72,5,574.944,206,2877.5215661344255,7.964058356660503,7.965032096231076
14006.0,116,7,2196.67,7,313.81000000000006,536,2192.9603562820425,7.69515298720424,7.693463571520624
14007.0,513,1,79.48,1,79.48,0,79.68404961646338,4.388008706351429,4.390540905386884
14008.0,432,1,509.04,1,509.04,0,509.15308694221903,6.234489154015341,6.234710851151167
14009.0,198,3,1099.91,3,366.6366666666666,264,1100.7657853170797,7.0038923895122585,7.004669431113972
14010.0,565,2,445.15,2,222.575,0,445.9897083558726,6.10065521834616,6.102535570536151
14011.0,480,2,457.82,2,228.91000000000003,127,456.02626102484174,6.128657976284189,6.124740853192541
14012.0,278,1,328.8,1,328.8,0,328.9887499813719,5.7984864101254985,5.799058562913876
14013.0,110,5,1084.57,5,216.91400000000004,513,1087.9873900867512,6.989860473650979,6.99300354351491
14014.0,77,3,1948.21,3,649.4033333333334,499,1946.0654944486778,7.575179441266062,7.574078643454958
14015.0,53,1,917.34,1,917.34,0,917.1177571428681,6.8225676924206855,6.822325658148618
14016.0,162,11,11403.41,11,1036.6736363636364,538,9941.040275356841,9.341755401683734,9.20452753767808
14017.0,571,1,229.75,1,229.75000000000003,0,229.73055629200297,5.441334873382962,5.441250606742717
14018.0,645,1,367.15000000000003,1,367.1500000000001,0,366.5917839285353,5.908490463814726,5.906973039656497
14019.0,47,3,1421.61,3,473.86999999999995,91,1419.1578153401724,7.260248491657529,7.258523281983487
14020.0,17,4,1249.01,4,312.25249999999994,512,1251.6292157644618,7.130906830264347,7.132999993916757
14021.0,155,7,1716.58,7,245.22571428571428,437,1713.4191132155393,7.448671602342143,7.446829592729711
14022.0,225,2,792.15,2,396.075,261,791.268096715931,6.676012358854464,6.67489984048867
14023.0,7,2,584.07,2,292.03499999999997,242,584.1077609078726,6.371731498193053,6.371796036948013
14024.0,122,3,645.74,3,215.24666666666664,269,645.3163352292972,6.471944359021592,6.471289066944487
14025.0,465,8,4057.9,8,507.2375,119,4101.622060924772,8.308667279925409,8.31938157533694
14026.0,471,2,713.11,2,356.555,154,713.7734727623043,6.571037012097961,6.571965671184071
14027.0,61,1,104.82,1,104.82000000000002,0,104.99036994134487,4.661739537475985,4.663348240375037
14028.0,550,3,10396.5,3,3465.5,0,10337.213709738873,9.249320671617067,9.243602377794094
14029.0,63,2,467.66,2,233.83,80,468.2879074158186,6.149877558850261,6.151216455189077
14030.0,18,20,8262.29,20,413.1145,710,8071.908568916092,9.019578092297357,8.996269113790945
14031.0,7,44,40999.17,44,931.7993181818182,729,39079.33488132211,10.621331492019312,10.573374675242883
14032.0,2,16,4850.2699999999995,16,303.141875,723,4860.28631298049,8.486995805323419,8.489058355327476
14033.0,555,1,109.44,1,109.44,0,109.3489253128717,4.704472387061954,4.7036473937597325
14034.0,22,3,651.8199999999999,3,217.2733333333333,135,651.5482849786482,6.481301440435488,6.480885136426263
14035.0,29,9,2856.72,9,317.4133333333333,583,2856.305599020768,7.9577793830815615,7.957634361515944
14036.0,285,1,626.65,1,626.65,0,625.5764460473649,6.441982686264217,6.440270787717989
14037.0,176,6,836.95,6,139.4916666666667,556,836.6989899039257,6.7309584328308825,6.7306588353621235
14038.0,78,5,3069.88,5,613.976,595,3095.2428985449897,8.029719444457568,8.037944687234525
14039.0,33,2,267.28000000000003,2,133.64000000000001,542,267.78183140898165,5.592031211231537,5.593900014880144
14040.0,41,35,12645.57,35,361.30199999999996,698,12628.91035772627,9.445141311143818,9.44382311775215
14041.0,266,1,141.41,1,141.41,0,141.23855615257312,4.958710221231336,4.957505620930703
14042.0,725,1,431.98,1,431.98,0,432.0513054085087,6.070691537559284,6.070856209224672
14043.0,491,2,304.25,2,152.125,238,304.20474001251756,5.721131112990814,5.72098283013019
14044.0,27,10,3123.1,10,312.31,657,3141.1595969619484,8.046901520690538,8.05266561223019
14045.0,109,16,11313.029999999999,16,707.0643749999999,591,11579.393453406476,9.333798827481695,9.357068727527889
14046.0,284,1,154.99,1,154.99,0,154.986367205693,5.049791902630777,5.049768613723738
14047.0,9,14,4255.03,14,303.93071428571426,668,4250.449080918305,8.356092079868818,8.35501516402081
14048.0,305,3,748.69,3,249.56333333333336,77,748.7533592755012,6.619659787751255,6.619744298146592
14049.0,17,13,13239.03,13,1018.386923076923,600,13190.9321611561,9.49100009534946,9.487360721803237
14050.0,32,2,746.36,2,373.17999999999995,74,745.4115803174645,6.616546996753798,6.61527716430756
14051.0,1,37,22434.0,37,606.3243243243244,735,22102.200744096084,10.018377518410084,10.003477707068582
14052.0,20,2,480.81,2,240.405,371,480.8699653619383,6.177549845465586,6.177674296246283
14053.0,124,4,572.3,4,143.075,362,571.7902056139408,6.351409139914337,6.350519516362571
14054.0,65,1,92.46,1,92.46,0,92.3690410175291,4.53753353727228,4.53655982366585
14055.0,106,3,1520.96,3,506.9866666666667,616,1520.437109719,7.327754256867339,7.327410634088388
14056.0,1,23,8214.65,23,357.1586956521739,282,8058.481863861069,9.013796150895738,8.994604548553552
14057.0,24,22,8408.84,22,382.22,712,8446.317683578885,9.037157727815742,9.041604236062426
14058.0,463,2,469.19,2,234.59500000000003,67,468.467257427471,6.153136868334086,6.15159855697781
14059.0,267,1,183.6,1,183.6,0,183.5972340109392,5.218191322068752,5.218176338267108
14060.0,5,30,9519.08,30,317.30266666666665,634,9273.899980803162,9.161158531111447,9.135067103676592
14061.0,507,3,917.4300000000001,3,305.81,230,917.009969476757,6.822665690537023,6.822208250557988
14062.0,10,24,25604.2,24,1066.8416666666667,719,24686.933886425613,10.150550734840564,10.11406989663539
14063.0,438,9,22710.2,9,2523.355555555556,293,24329.47771939344,10.030613473862132,10.09948507057837
14064.0,29,15,3332.42,15,222.16133333333332,657,3264.425398931794,8.111754082970078,8.091145323861053
14065.0,389,3,891.02,3,297.00666666666666,42,890.572207937586,6.793488553853314,6.792986430027218
14066.0,267,1,152.55,1,152.55,0,152.58671893494207,5.034026246886832,5.034265351707931
14067.0,64,2,374.7,2,187.35,32,374.89286980766485,5.928790952579924,5.929304182067978
14068.0,320,4,1528.3700000000001,4,382.09250000000003,357,1527.3896859508868,7.332611164882233,7.331969967284395
14069.0,515,2,230.06,2,115.03,46,230.43670788807407,5.442677417054872,5.444306436094165
14070.0,685,1,326.55,1,326.55,0,326.52150073367517,5.791640715177885,5.791553704015559
14071.0,4,8,1438.82,8,179.85250000000002,261,1426.5610396593383,7.272273384756895,7.2637227004474
14072.0,667,1,390.85,1,390.8500000000001,0,390.78920742265757,5.9708791134988735,5.970723958991829
14073.0,32,1,151.04,1,151.04,0,151.02969024556006,5.024143644121048,5.024075832334641
14074.0,623,1,219.39999999999998,1,219.4,0,219.43731293644785,5.39544407727876,5.395613359394597
14075.0,5,6,1734.87,6,289.145,536,1736.6538872968792,7.459264007623663,7.460291141745433
14076.0,129,1,122.47,1,122.47,0,122.47096752163773,4.815998211579652,4.816006047635755
14077.0,41,6,615.0799999999999,6,102.51333333333332,354,615.0592330013842,6.423376825230995,6.423343116380466
14078.0,102,9,1692.6299999999999,9,188.07000000000002,519,1677.6440532972415,7.4346294334096354,7.4257416353751555
14079.0,125,2,618.73,2,309.36499999999995,557,618.7975588186082,6.4292838993175305,6.429392906686014
14080.0,33,5,1115.68,5,223.13600000000002,704,1115.5357415505762,7.018115276378225,7.017986082904491
14081.0,302,10,5370.1,10,537.01,426,5367.999893683058,8.588788008238932,8.588396930620569
14082.0,365,2,413.36,2,206.68,27,413.13845042956467,6.026735161189901,6.026200339246417
14083.0,4,11,1407.26,11,127.93272727272729,717,1391.6025258567147,7.250110178761505,7.2389295962772415
14084.0,512,1,150.5,1,150.5,0,150.6045855367417,5.020585624949424,5.021275720354659
14085.0,2,33,10104.97,33,306.2112121212121,729,10141.478988671128,9.220881617313903,9.224487723466046
14086.0,463,1,39.95,1,39.95,0,40.0516438512084,3.7123518102990785,3.7148308801930825
14087.0,3,3,846.22,3,282.0733333333333,732,846.0278547834915,6.741960401185134,6.741733580514486
14088.0,10,16,64036.8,16,4002.3,410,62185.96367165427,11.06722881299151,11.03790066948835
14089.0,57,1,161.0,1,161.0,0,161.00309443730225,5.087596335232384,5.087615436514782
14090.0,325,1,76.32000000000001,1,76.32000000000001,0,76.31580267585191,4.34795265434013,4.347898367763846
14091.0,654,2,9530.08,2,4765.040000000001,44,9497.25934652799,9.162313316565184,9.158863834119309
14092.0,8,24,7229.45,24,301.2270833333334,715,7188.388634547571,8.886056553879842,8.880361417134273
14093.0,12,1,442.85,1,442.84999999999997,0,442.7811311217049,6.095486667514328,6.095331492969366
14094.0,440,1,335.22,1,335.21999999999997,0,334.89695820301336,5.817765707604913,5.8168044409148845
14095.0,723,1,2.95,1,2.95,0,3.128316323249568,1.3737155789130306,1.4178696539376114
14096.0,4,17,65164.79,17,3833.2229411764706,97,60038.4180776692,11.084689916963537,11.00275659345641
14097.0,481,2,422.85999999999996,2,211.43,164,422.62860825510853,6.049403212028428,6.048857147459802
14098.0,37,1,147.35,1,147.34999999999997,0,147.34582627570956,4.99957434673683,4.999546212035085
14099.0,16,20,5765.71,20,288.2855,713,5804.0645485224195,8.659857006240394,8.66648601354001
14100.0,138,1,194.9,1,194.90000000000003,0,194.94573907424373,5.277604324950495,5.277837779444907
14101.0,74,13,9961.93,13,766.3023076923077,547,9819.771296222265,9.206626484023989,9.19225494166763
14102.0,5,5,1360.28,5,272.056,39,1359.1689520414693,7.216180712571818,7.215364200456516
14103.0,665,1,0.0,1,0.0,0,0.5396479463452775,0.0,0.4315537840218412
14104.0,155,5,771.5799999999999,5,154.31599999999997,405,775.3351281073292,6.6497355632804975,6.6545842930735795
14105.0,239,5,5988.83,5,1197.766,482,6097.3349038971355,8.697818310072366,8.715771046325006
14106.0,737,1,214.79999999999998,1,214.79999999999998,0,214.8453533351565,5.374352052824034,5.374562194483028
14107.0,52,11,4877.3,11,443.390909090909,678,4835.583356171866,8.492552077499786,8.483963832286834
14108.0,31,4,1044.96,4,261.24000000000007,707,1046.4647345402404,6.952690402975883,6.954127984919537
14109.0,73,1,144.2,1,144.2,0,144.0780007550894,4.978112102390695,4.9772715340267375
14110.0,4,33,12987.95,33,393.57424242424247,735,13220.621982818608,9.471854274988836,9.48960879746959
14111.0,14,4,692.85,4,173.2125,227,695.162362171025,6.54225579881702,6.545582912110467
14112.0,23,13,5834.59,13,448.8146153846154,631,5883.707640627621,8.671730653576422,8.680112339722475
14113.0,4,16,7092.610000000001,16,443.28812500000004,728,7072.808505553001,8.866949657786243,8.864154299219916
14114.0,274,7,1364.09,7,194.87000000000003,332,1361.5579293851856,7.218975639511439,7.217119042613531
14115.0,502,2,622.6700000000001,2,311.335,165,623.0399160923326,6.435621382327133,6.436214334420243
14116.0,20,5,1382.74,5,276.54799999999994,101,1382.5849034964745,7.2325452572578,7.232433165971741
14117.0,144,1,90.0,1,90.0,0,90.03844351478828,4.51085950651685,4.511281873513815
14118.0,429,1,458.45,1,458.45,0,458.23680635250076,6.130030121946894,6.1295659949999255
14119.0,376,2,183.37,2,91.685,342,182.65431185079854,5.216944608082299,5.21305525062223
14121.0,4,4,2780.15,4,695.0375,56,2745.2339338871707,7.930619790211972,7.917985773481314
14122.0,406,3,362.42,3,120.80666666666666,331,363.0691411402671,5.895559190220911,5.897343797786415
14123.0,733,1,436.18,1,436.18,0,436.4250324754687,6.0803450096018565,6.080905336773051
14124.0,84,1,419.58000000000004,1,419.58000000000004,0,419.65032049670515,6.041634711020558,6.041801895904782
14125.0,11,3,2740.43,3,913.4766666666668,67,2750.3350455096734,7.916234961051039,7.919841543952077
14126.0,8,4,1172.46,4,293.115,436,1173.070794661917,7.067711928642815,7.068232300666977
14127.0,123,6,1900.0800000000002,6,316.6800000000001,302,1899.4317484481098,7.55017742471711,7.549836375365658
14128.0,61,3,924.21,3,308.07,490,924.4714438184533,6.830020738772716,6.830303276668221
14129.0,2,9,2591.34,9,287.9266666666667,577,2603.337384341501,7.860316221709267,7.86493355881501
14130.0,319,4,1882.67,4,470.6675,408,1882.8392810518376,7.540977280558469,7.541067144200108
14131.0,649,1,187.87,1,187.87000000000003,0,187.94578249030178,5.241058947707755,5.241460108775292
14132.0,2,11,3586.0299999999997,11,326.00272727272727,181,3595.571763690812,8.185079841032296,8.187736382866383
14133.0,130,4,911.14,4,227.78499999999997,603,909.8982034232986,6.815793487064996,6.8144311494393435
14134.0,383,15,11123.35,15,741.5566666666667,347,11191.470699673693,9.316891678361227,9.322996572258104
14135.0,2,24,9643.92,24,401.8300000000001,736,9764.493707797541,9.174186630852345,9.18661040094696
14136.0,401,5,1570.81,5,314.162,331,1571.600685312659,7.359983100544423,7.36048601534052
14137.0,696,1,332.7,1,332.7,0,332.88698991824543,5.810242385757328,5.8108025821840394
14138.0,2,2,982.3800000000001,2,491.1900000000001,62,985.6505325427725,6.890995617166797,6.894315906363703
14139.0,46,4,1086.8,4,271.70000000000005,496,1086.7049759841277,6.99191258698886,6.991825228865591
14140.0,4,2,935.05,2,467.525,27,935.1990467449942,6.841668893854277,6.841828110648184
14141.0,3,4,915.13,4,228.78250000000003,102,913.5879996967873,6.820158276001622,6.8184736903165195
14142.0,373,2,983.15,2,491.57500000000005,273,984.3941694870305,6.891778324458996,6.893041733192653
14143.0,134,1,115.8,1,115.8,0,115.82189467723862,4.760463070394127,4.7606505072551535
14144.0,486,1,30.599999999999998,1,30.599999999999998,0,30.52317582681733,3.4531571205928664,3.4507230158410866
14145.0,47,7,7600.05,7,1085.7214285714285,564,7474.148205097337,8.936041674626237,8.919339224831214
14146.0,9,12,9450.3,12,787.525,686,9546.650182021946,9.153907577164,9.164050348959925
14147.0,78,9,2590.2,9,287.8,562,2594.652126192743,7.85987636785712,7.861593065066838
14148.0,234,2,466.29,2,233.14500000000004,180,466.09852423071965,6.146950049948197,6.146540208074083
14149.0,221,1,446.62,1,446.62000000000006,0,446.72847871285126,6.103944658191983,6.1041869743760415
14150.0,36,2,658.64,2,329.32,324,658.9396296512358,6.49169423166057,6.492148360611415
14151.0,673,2,679.45,2,339.725,43,679.7710102159274,6.5227543440063265,6.523225994413526
14152.0,75,7,1997.3400000000001,7,285.3342857142858,583,2005.8662327186835,7.600072114901368,7.604329696210721
14153.0,483,1,233.4,1,233.39999999999998,0,233.39444165157184,5.457029057702858,5.457005344331134
14154.0,239,8,6460.7,8,807.5875,456,6471.819694262367,8.77364772005142,8.775367103107708
14155.0,266,1,118.75,1,118.75,0,118.78877207877538,4.785406236291025,4.785729959075253
14156.0,10,156,313946.37,156,2012.4767307692307,728,225004.08156683823,12.656980639377052,12.323878265673029
14157.0,20,5,1002.78,5,200.55599999999998,626,1003.3857677092287,6.911528152734635,6.912131457240013
14158.0,40,1,507.66,1,507.65999999999997,0,507.5829576504908,6.231779816930511,6.231628344071295
14159.0,20,20,7938.01,20,396.9005,717,7960.630737129616,8.979543861328803,8.982389124329728
14160.0,610,7,8421.47,7,1203.0671428571427,88,8258.12262136471,9.038658413386564,9.019073640699498
14161.0,216,7,3318.88,7,474.1257142857143,510,3297.4646452344805,8.10768391667899,8.101212380168157
14162.0,174,2,289.36,2,144.68,118,289.2454092768881,5.67112153241664,5.67072680400809
14163.0,87,5,2594.62,5,518.924,374,2593.0216263148545,7.861580688064839,7.860964701894394
14164.0,71,2,1631.77,2,815.8850000000002,10,1636.4638950512235,7.398033237980444,7.400903918442648
14165.0,276,1,122.53999999999999,1,122.54,0,122.53543868361858,4.816564990267753,4.816528067808716
14166.0,505,2,256.85,2,128.42499999999998,121,256.7299349639827,5.552378020496968,5.551912272976378
14167.0,39,8,1296.49,8,162.06124999999997,641,1295.556336134714,7.16818690788125,7.167467056510364
14168.0,421,2,370.45,2,185.225,143,371.26265049483584,5.917414265597815,5.919599654854607
14169.0,431,2,624.4300000000001,2,312.215,13,624.3018313392241,6.438439413172899,6.438234463305928
14170.0,375,3,597.33,3,199.10999999999999,19,597.0836626197386,6.3941424412081105,6.393730648211359
14171.0,98,2,498.79,2,249.395,632,498.04972520412355,6.214188010197488,6.212705740494479
14172.0,605,3,402.72,3,134.23999999999998,37,402.53361662221766,6.0007215683706585,6.000259796810256
14173.0,11,6,586.0,6,97.66666666666667,719,585.8597083238973,6.375024819828097,6.374785793518946
14174.0,33,1,134.46,1,134.46,0,134.47486841676528,4.908676393786758,4.908786150178521
14175.0,60,8,7678.88,8,959.8599999999999,568,7545.911254884941,8.946359201019646,8.928893653223408
14176.0,297,5,916.01,5,183.20200000000003,83,916.6505367460684,6.8211183773224136,6.821816639218023
14177.0,86,13,2229.34,13,171.48769230769233,565,2193.0567757310405,7.7099093192000625,7.6935075182264425
14178.0,9,7,1620.93,7,231.56142857142862,173,1628.3253074983186,7.391372077147292,7.395921286331369
14179.0,41,2,719.78,2,359.89,11,719.7832091101048,6.580333958961338,6.580338411225498
14180.0,11,33,6319.25,33,191.49242424242425,537,6721.2035577562465,8.751514043320572,8.81317129014673
14181.0,411,2,310.55,2,155.275,151,310.1351113962224,5.741559838990231,5.74022725962522
14182.0,444,4,678.77,4,169.69250000000002,152,673.3095279164042,6.521754505661576,6.513689245725839
14183.0,411,2,286.29,2,143.14499999999998,69,286.29069020736125,5.660492158557335,5.660494561030558
14184.0,67,1,452.89,1,452.89,0,452.95303120947466,6.1178548779353035,6.117993737203721
14185.0,331,1,197.65,1,197.65,0,197.60613406218366,5.291544482260608,5.291323637650628
14186.0,427,5,1550.63,5,310.126,217,1554.262383225246,7.34706127025902,7.349399545572237
14187.0,474,1,123.5,1,123.5,0,123.49905009725434,4.824305715904762,4.824298086134727
14188.0,31,6,2054.36,6,342.3933333333334,279,2056.7040569469505,7.628206294069428,7.629346104764458
14189.0,2,16,5814.39,16,363.39937499999996,386,5873.321248078546,8.668263130631585,8.678345800096047
14190.0,666,1,79.9,1,79.9,0,79.94383056879866,4.393213824064446,4.393755464357019
14191.0,2,15,4817.66,15,321.1773333333333,726,4838.48101340131,8.48025116009442,8.484562765325183
14192.0,388,1,293.74,1,293.74,0,293.8105049817117,5.686093611785117,5.686332793946618
14193.0,68,3,1210.19,3,403.3966666666667,328,1210.8180038675835,7.0993586263743325,7.099876993528418
14194.0,5,36,18670.59,36,518.6275,697,18730.714111338137,9.83475839627326,9.837973308140102
14195.0,202,6,2615.6,6,435.93333333333334,432,2605.2664018718406,7.869631044076776,7.8656739788114685
14196.0,107,1,335.52,1,335.52,0,335.7323094256701,5.818657582682613,5.819288280653449
14197.0,411,1,390.05,1,390.05,0,390.0021304973758,5.968835429047621,5.968713008812914
14198.0,18,9,1569.73,9,174.41444444444448,685,1563.84678256896,7.359295758431025,7.355543195669643
14199.0,218,4,1091.7,4,272.925,312,1091.4959831279887,6.9964069765767,6.996220250192266
14200.0,617,1,379.2,1,379.2000000000001,0,379.1645667455949,5.940697430054329,5.940604229355663
14201.0,60,10,1193.54,10,119.354,528,1157.5971666387577,7.0855164530197605,7.054965213155268
14202.0,381,3,847.76,3,282.58666666666664,243,847.9241993634847,6.743776460835899,6.74396990006807
14203.0,397,1,339.34,1,339.34,0,339.5410162063013,5.82994511794329,5.830535577090651
14204.0,2,4,1062.96,4,265.74,735,1059.9304078297769,6.9697530752099555,6.9669015453504235
14205.0,17,9,2414.2,9,268.24444444444447,625,2416.6204747547854,7.789537378392629,7.790539060524136
14206.0,239,3,1185.01,3,395.00333333333333,163,1183.2203160852714,7.078350011225329,7.076839875908352
14207.0,688,1,157.8,1,157.8,0,157.76474618583845,5.067645548813036,5.067423522818464
14208.0,95,2,567.05,2,283.5250000000001,456,567.3921616903509,6.342209443015913,6.342811605998288
14209.0,11,15,4993.27,15,332.88466666666665,675,4989.86310019366,8.51604653425612,8.515364139759349
14210.0,106,16,5861.52,16,366.345,597,5892.024761948751,8.676334824262575,8.681524686754887
14211.0,53,18,4402.29,18,244.57166666666672,677,4388.038521413497,8.390107267770315,8.386865466458444
14212.0,90,2,2190.14,2,1095.07,356,2204.0863514161824,7.692177235317669,7.698521948754141
14213.0,405,1,1192.2,1,1192.2,0,1191.9808518787681,7.084394052640594,7.08421037157411
14214.0,31,5,1004.38,5,200.87600000000003,246,1003.4481355774881,6.913120858480547,6.912193550843847
14215.0,12,9,3416.33,9,379.59222222222223,720,3445.430724592377,8.136614823395947,8.14509440190387
14216.0,3,5,2150.04,5,430.008,410,2146.949862020671,7.673706725096686,7.672269113652735
14217.0,2,23,3416.89,23,148.5604347826087,525,3427.622695942787,8.136778680594764,8.139913913146287
14218.0,43,1,169.48000000000002,1,169.48000000000002,0,169.33569793787512,5.1386179877903615,5.137771183657683
14219.0,4,3,633.83,3,211.27666666666667,489,634.429785642956,6.4533572465147895,6.454301597732248
14220.0,247,4,1515.0,4,378.75,321,1514.4048134215816,7.323830566202317,7.323437885829553
14221.0,42,17,6517.49,17,383.38176470588235,569,6662.210483536518,8.78239803300639,8.804356701968512
14222.0,177,1,683.17,1,683.1700000000001,0,683.3550884626453,6.528206424753791,6.528476918097807
14223.0,92,3,991.13,3,330.3766666666667,171,990.3068317603825,6.89985414708588,6.899024104733436
14224.0,110,9,1897.9,9,210.87777777777777,433,1898.2779622915186,7.549030050131371,7.549229073082122
14225.0,435,4,2037.02,4,509.25499999999994,261,2037.17846494922,7.6197340272772065,7.61981177861864
14226.0,29,6,3002.53,6,500.4216666666666,412,2989.9323725441495,8.007543542587262,8.003340448058099
14227.0,26,15,6368.71,15,424.5806666666667,643,6188.255475597067,8.759309221627205,8.730570079865767
14228.0,438,3,745.5,3,248.5,108,746.2607998248594,6.615395616979245,6.616414253819539
14229.0,52,7,2594.04,7,370.57714285714286,419,2585.0777766881256,7.86135720973938,7.857897634938354
14230.0,436,3,979.8000000000001,3,326.6,112,980.4247992466712,6.888368565181947,6.8890053925913515
14231.0,184,4,1235.6200000000001,4,308.90500000000003,267,1234.7352987222082,7.120137130372299,7.119421455472328
14232.0,43,5,2048.07,5,409.61400000000003,221,2045.3501171010903,7.625141310661702,7.6238130545995535
14233.0,49,7,2904.27,7,414.8957142857143,594,2915.3976417894155,7.974281608168437,7.978104449328676
14234.0,22,4,775.46,4,193.86500000000007,35,776.1355010348941,6.654745128061633,6.655614725169777
14235.0,75,9,4717.99,9,524.2211111111111,544,4682.76234045413,8.459350072631114,8.451856984842431
14236.0,81,5,1744.64,5,348.928,424,1745.3211746643517,7.464876529573371,7.465266668317143
14237.0,373,2,632.14,2,316.07,217,632.0117904597273,6.450691566726245,6.450489048289393
14238.0,326,3,434.23,3,144.74333333333334,408,434.1097838491851,6.075874626989435,6.075598375911844
14239.0,43,21,4263.17,21,203.00809523809525,691,4334.476007354902,8.358002833718864,8.374586688804648
14240.0,30,3,1247.49,3,415.8300000000001,393,1247.7039056926078,7.129690100076217,7.129861416923213
14241.0,184,2,333.70000000000005,2,166.85000000000002,512,333.48781162221206,5.813234608217281,5.81260044130266
14242.0,235,2,280.55,2,140.275,91,280.63911137765217,5.640310051700627,5.640626504475
14243.0,9,17,7431.05,17,437.12058823529406,467,7423.005047865758,8.913557008135198,8.91247395440462
14244.0,661,1,366.41999999999996,1,366.41999999999996,0,366.2465169684008,5.906505607880791,5.906033330920247
